ASIN,keyword,commodity_item,brandName,price,comments,star_level,ranking,DATE
B003AZZS3Q,クリンスイ+カートリッジ,三菱レイヨン・クリンスイ 蛇口直結型浄水器 クリンスイ モノ MD101 MD101-NC,三菱レイヨン・クリンスイ,"￥2,950","1,317件のカスタマーレビュー",星5つ中の4.3,ホーム＆キッチン - 174位 (,"['381 g', '381 g', 'MD101-NC', 'B003AZZS3Q', '2010/3/5', 'ホーム＆キッチン - 174位 (', ')']"
B0157TFOJK,クリンスイ+カートリッジ,タカラスタンダード　取換用カートリッジ【浄水器・アルカリ整水器用】TJS-TC-U15（UZC2000T後継品）,チグラーシャ,"￥11,448",20件のカスタマーレビュー,星5つ中の4.1,"ホーム＆キッチン - 7,567位 (","['748 g', '748 g', 'TJS-TC-U15', 'B0157TFOJK', '2015/9/11', 'ホーム＆キッチン - 7,567位 (', ')']"
B00C15M91A,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ 蛇口直結型 浄水器 クリンスイCSP701 CSP701-WT,三菱レイヨン・クリンスイ,"￥5,940",91件のカスタマーレビュー,星5つ中の4.1,"ホーム＆キッチン - 13,394位 (","['17 x 14.2 x 9.7 cm ; 445 g', '445 g', 'CSP701-WT', 'B00C15M91A', '2013/3/25', 'ホーム＆キッチン - 13,394位 (', ')']"
B00KW6UPR0,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ 浄水器 蛇口直結型 MONOシリーズ ホワイト 約高さ15.3×幅10.6×奥行7cm 除菌 フィルター MD301-WT,三菱レイヨン・クリンスイ,"￥4,343",115件のカスタマーレビュー,星5つ中の4.3,"ホーム＆キッチン - 5,196位 (","['15.3 x 7 x 10.6 cm ; 281 g', '340 g', '1 CR2規格 電池(付属)', 'MD301-WT', 'B00KW6UPR0', '2014/6/10', 'ホーム＆キッチン - 5,196位 (', ')']"
B0766QFTVK,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ CSPシリーズ用交換カートリッジ スーパーハイグレード 【13+2物質除去】 (1個入) HGC9S,三菱レイヨン・クリンスイ,"￥2,580",null,null,"ホーム＆キッチン - 84,057位 (","['150 g', 'HGC9S', 'B0766QFTVK', '2017/10/6', 'ホーム＆キッチン - 84,057位 (', ')']"
B01GPI1N0G,クリンスイ+カートリッジ,三菱レイヨン・クリンスイ 浄水器 ホワイト 約9.5×5.8cm CGC4W 2個入,三菱レイヨン・クリンスイ,"￥3,800",2件のカスタマーレビュー,星5つ中の5,"ホーム＆キッチン - 43,121位 (","['118 g', '299 g', 'CGC4W', 'B01GPI1N0G', '2016/6/7', 'ホーム＆キッチン - 43,121位 (', ')']"
B0009E1Z6U,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ 据置型浄水器 クリンスイ エミネントシリーズ 交換用カートリッジ (スーパーハイグレード 鉛・トリハロメタン+農薬除去) Aカートリッジ+Bカートリッジ 1セット入り EMC0731A,三菱レイヨン・クリンスイ,"￥9,182",41件のカスタマーレビュー,星5つ中の4,"ホーム＆キッチン - 11,040位 (","['24.1 x 18.7 x 11.6 cm ; 1.33 Kg', '1.3 Kg', 'EMC0731A', 'B0009E1Z6U', '2005/4/15', 'ホーム＆キッチン - 11,040位 (', ')']"
B07QPKPWP9,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ クリンスイポット型浄水器用 交換カートリッジ スーパーハイグレード(1個入) CPC5,三菱ケミカル・クリンスイ,"￥1,760",null,null,"ホーム＆キッチン - 258,948位 (","['159 g', 'CPC5S', 'B07QPKPWP9', '2019/4/14', 'ホーム＆キッチン - 258,948位 (', ')']"
B005MHOL1U,クリンスイ+カートリッジ,UZC2000-Tタカラ浄水器交換用　クリンスイUZC2000カートリッジ,クリンスイ,"￥8,930",26件のカスタマーレビュー,星5つ中の3.9,"ホーム＆キッチン - 58,593位 (","['1.3 Kg', '1.3 Kg', 'UZC2000', 'B005MHOL1U', '2011/9/12', 'ホーム＆キッチン - 58,593位 (', ')']"
B06X1F6BGD,クリンスイ+カートリッジ,クリンスイ 蛇口直結型浄水器 CBシリーズ用カートリッジ CBC03W ds-483929,ノーブランド品,"￥5,980",null,null,"ホーム＆キッチン - 274,417位 (","['272 g', 'ds-483929', 'B06X1F6BGD', '2016/9/1', 'ホーム＆キッチン - 274,417位 (', ')']"
B07BDN63TZ,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ 浄水器 蛇口直結型 CBシリーズ メタリック 約高さ13.1×幅10×奥行5.9cm 除菌 フィルター 節水 CB013-NC,三菱レイヨン・クリンスイ,"￥2,167",2件のカスタマーレビュー,星5つ中の3.9,"ホーム＆キッチン - 54,052位 (","['340 g', 'CB013-NC', 'B07BDN63TZ', '2018/3/16', 'ホーム＆キッチン - 54,052位 (', ')']"
B0009YV5CO,クリンスイ+カートリッジ,東レ 浄水器 トレビーノ カセッティシリーズ 交換用カートリッジ 【トリハロメタン除去タイプ】 2個入 MKC.T2J,東レ(TORAY),"￥2,884",301件のカスタマーレビュー,星5つ中の4.3,"ホーム＆キッチン - 6,263位 (","['11.6 x 9.6 x 5.6 cm ; 222 g', '222 g', 'MKC.T2J', 'B0009YV5CO', '2005/6/22', 'ホーム＆キッチン - 6,263位 (', ')']"
B07KLG4LB2,クリンスイ+カートリッジ,クリンスイ 蛇口型浄水器 交換カートリッジ1ヶ付Cleansui MONOシリーズ MD111W-WT,三菱レイヨン・クリンスイ,"￥3,230",4件のカスタマーレビュー,星5つ中の4.7,"ホーム＆キッチン - 25,650位 (","['599 g', 'MD111W-WT', 'B07KLG4LB2', '2018/11/16', 'ホーム＆キッチン - 25,650位 (', ')']"
B000WOSQUA,クリンスイ+カートリッジ,東レ トレビーノ カセッティシリーズ トリハロメタンカートリッジ2P プラス1セット MKC.T2J-Z,東レ(TORAY),"￥3,698",188件のカスタマーレビュー,星5つ中の4.3,ホーム＆キッチン - 472位 (,"['322 g', '322 g', 'MKC.T2J-Z', 'B000WOSQUA', '2007/5/1', 'ホーム＆キッチン - 472位 (', ')']"
B06W9NFYS3,クリンスイ+カートリッジ,【お徳用 2 セット】 三菱レイヨン クリンスイ 浄水シャワー用カートリッジ SKC205W(SK105W・SK106W用) 2個入×2セット,クリンスイ,"￥3,868",1 件のカスタマーレビュー,星5つ中の5,"ホーム＆キッチン - 196,671位 (","['499 g', '499 g', '43219-894', 'B06W9NFYS3', '2017/6/29', 'ホーム＆キッチン - 196,671位 (', ')']"
B0035WT7NQ,クリンスイ+カートリッジ,三菱レイヨン・クリンスイ 業務用クリンスイMP02-1用交換カートリッジ (1個入) UMM0050,三菱レイヨン・クリンスイ,"￥15,151",1 件のカスタマーレビュー,星5つ中の4,"ホーム＆キッチン - 410,293位 (","['200 g', 'UMM0050', 'B0035WT7NQ', '2010/1/25', 'ホーム＆キッチン - 410,293位 (', ')']"
B00HPZZKKI,クリンスイ+カートリッジ,みんなの水ＣＳＰシリーズ用共通カートリッジ２個ＳＤＣ３ (2個入り),三菱レイヨン・クリンスイ,"￥3,960",1 件のカスタマーレビュー,星5つ中の4,"ホーム＆キッチン - 160,797位 (","['290 g', '286 g', 'クリンスイ', 'B00HPZZKKI', '2014/1/6', 'ホーム＆キッチン - 160,797位 (', ')']"
B0009E1Z6A,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ 浄水器 クリンスイ ピクシーシリーズ 共通カートリッジ (スーパーハイグレード 13+2物質徹底除去) PSC5550,三菱レイヨン・クリンスイ,"￥3,814",19件のカスタマーレビュー,星5つ中の3.4,"ホーム＆キッチン - 98,574位 (","['231 g', '231 g', 'PSC5550', 'B0009E1Z6A', '2005/4/15', 'ホーム＆キッチン - 98,574位 (', ')']"
B0017R41BY,クリンスイ+カートリッジ,三菱レイヨン クリンスイAX「MAX771」用交換カートリッジ MAC0239,三菱レイヨン・クリンスイ,"￥3,280",1 件のカスタマーレビュー,星5つ中の5,"ホーム＆キッチン - 2,029,432位 (","['118 g', 'MAC0239', 'B0017R41BY', '2008/4/10', 'ホーム＆キッチン - 2,029,432位 (', ')']"
B01GNR36T0,クリンスイ+カートリッジ,三菱レイヨンクリンスイ 蛇口直結型浄水器 MD101カートリッジプラス1セット,三菱レイヨン・クリンスイ,null,4件のカスタマーレビュー,星5つ中の4.6,"ホーム＆キッチン - 151,639位 (","['222 g', '617 g', '-', 'B01GNR36T0', '2016/6/6', 'ホーム＆キッチン - 151,639位 (', ')']"
B07BFK1TJK,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ 蛇口直結型浄水器 クリンスイ CGシリーズ CG104W+カートリッジ付き CG104W-WT,三菱レイヨン・クリンスイ,"￥2,797",null,null,"ホーム＆キッチン - 49,808位 (","['209 g', '499 g', 'CG104W-WT', 'B07BFK1TJK', '2018/3/16', 'ホーム＆キッチン - 49,808位 (', ')']"
B003E7XUZ8,クリンスイ+カートリッジ,三菱レイヨン 浄水器 クリンスイ ピクシーシリーズ用交換カートリッジ PZC3330,三菱レイヨン・クリンスイ,"￥2,780",1 件のカスタマーレビュー,星5つ中の4,"ホーム＆キッチン - 202,138位 (","['286 g', '286 g', 'A262730H', 'B003E7XUZ8', '2011/4/20', 'ホーム＆キッチン - 202,138位 (', ')']"
B00T5LWUEO,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ ポット型浄水器 CP012 CP012-WT,三菱レイヨン・クリンスイ,"￥1,973",18件のカスタマーレビュー,星5つ中の3.9,"ホーム＆キッチン - 51,636位 (","['549 g', '708 g', 'CP012-WT', 'B00T5LWUEO', '2015/2/4', 'ホーム＆キッチン - 51,636位 (', ')']"
B000UTMACW,クリンスイ+カートリッジ,三菱レイヨン・クリンスイ ポット型浄水器用交換カートリッジ 【13+2物質除去】 2個入 CPC5W,三菱レイヨン・クリンスイ,"￥3,698",7件のカスタマーレビュー,星5つ中の3.6,"ホーム＆キッチン - 263,745位 (","['699 g', '699 g', 'CPC5W', 'B000UTMACW', '2007/8/8', 'ホーム＆キッチン - 263,745位 (', ')']"
B003M8G94S,クリンスイ+カートリッジ,三菱レイヨン・クリンスイ 蛇口直結型浄水器 クリンスイ CBシリーズCB013 CB013-WT,三菱レイヨン・クリンスイ,"￥1,742",79件のカスタマーレビュー,星5つ中の4.3,"ホーム＆キッチン - 20,292位 (","['17.1 x 14.7 x 9.4 cm ; 308 g', '313 g', 'CB013-WT', 'B003M8G94S', '2010/5/14', 'ホーム＆キッチン - 20,292位 (', ')']"
B00U5IFV9M,クリンスイ+カートリッジ,三菱レイヨン・クリンスイ 浄水器 ホワイト 約12.6×11.2×7.9cm CSP801-WT,三菱レイヨン・クリンスイ,"￥6,329",86件のカスタマーレビュー,星5つ中の4.1,"ホーム＆キッチン - 14,093位 (","['308 g', '431 g', '1 CR2規格 電池(付属)', 'CSP801-WT', 'B00U5IFV9M', '2015/3/2', 'ホーム＆キッチン - 14,093位 (', ')']"
B07NXPDQ2T,クリンスイ+カートリッジ,WATERCOUTURE ウォータークチュール 軟水カートリッジ 5個入り WWC202,WATERCOUTURE,"￥2,200",null,null,"ホーム＆キッチン - 91,923位 (","['299 g', 'WWC202', 'B07NXPDQ2T', '2019/2/19', 'ホーム＆キッチン - 91,923位 (', ')']"
B074P7KWZ9,クリンスイ+カートリッジ,ブリタ 浄水器 ポット 浄水部容量:2.0L(全容量:3.5L)  アルーナ XL マクストラプラス カートリッジ 1個付き 【日本仕様・日本正規品】,ブリタ(Brita),"￥2,480",498件のカスタマーレビュー,星5つ中の4.1,ホーム＆キッチン - 97位 (,"['603 g', '948 g', '4006387084073', 'B074P7KWZ9', '2017/8/20', 'ホーム＆キッチン - 97位 (', ')']"
B074V5QSZN,クリンスイ+カートリッジ,ブリタ 浄水 ポット カートリッジ マクストラ プラス 4個セット 【日本仕様・日本正規品】,ブリタ(Brita),"￥3,950",394件のカスタマーレビュー,星5つ中の4.1,ホーム＆キッチン - 5位 (,"['127 g', '558 g', 'movemen', 'B074V5QSZN', '2017/8/20', 'ホーム＆キッチン - 5位 (', ')']"
B0009YV5AQ,クリンスイ+カートリッジ,東レ 浄水器 蛇口直結型 トレビーノ カセッティ MK203X,東レ(TORAY),"￥5,331",297件のカスタマーレビュー,星5つ中の4.3,"ホーム＆キッチン - 2,136位 (","['17.2 x 14.2 x 9.2 cm ; 499 g', '499 g', 'MK203X', 'B0009YV5AQ', '2005/6/22', 'ホーム＆キッチン - 2,136位 (', ')']"
B00200L8QS,クリンスイ+カートリッジ,三菱レイヨン・クリンスイ デミシリーズ用交換カートリッジ ハイスタンダード 【7+2物質除去】 (1個入) XTC2100,三菱レイヨン・クリンスイ,"￥1,570",11件のカスタマーレビュー,星5つ中の3.7,"ホーム＆キッチン - 70,630位 (","['99.8 g', '81.6 g', 'XTC2100', 'B00200L8QS', '2009/3/24', 'ホーム＆キッチン - 70,630位 (', ')']"
B000WMOTM6,クリンスイ+カートリッジ,パナソニック(Panasonic) ビルトインアルカリ製水器/ビルトイン浄水器カートリッジ式ろ材 P-51MJR,パナソニック(Panasonic),"￥6,253",20件のカスタマーレビュー,星5つ中の4.1,"DIY・工具・ガーデン - 3,864位 (",2007/10/15
B01IQO74YQ,クリンスイ+カートリッジ,CSP601本体+CSPカートリッジ1年分セット,null,"￥10,260",227件のカスタマーレビュー,星5つ中の4.1,null,"['B01IQO74YQ', '2016/7/20']"
B006HW2L6Q,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ 浄水シャワー シャワーヘッド 【日本アトピー協会推薦品】 ホワイト 約長さ19.4×直径5.6cm 浄水 原水 ワンタッチ切り替え SK106W-GR,三菱レイヨン・クリンスイ,"￥4,949",156件のカスタマーレビュー,星5つ中の4.3,"ホーム＆キッチン - 3,195位 (","['24.6 x 9.3 x 6.4 cm ; 349 g', '354 g', 'SK106W-GR', 'B006HW2L6Q', '2012/1/11', 'ホーム＆キッチン - 3,195位 (', ')']"
B00B1M3KNU,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ ポット型浄水器 大容量タイプ CP207-WT,三菱レイヨン・クリンスイ,"￥3,030",156件のカスタマーレビュー,星5つ中の3.6,"ホーム＆キッチン - 27,708位 (","['24.3 x 9.9 x 27 cm ; 748 g', '962 g', 'CP207-WT', 'B00B1M3KNU', '2013/1/23', 'ホーム＆キッチン - 27,708位 (', ')']"
B004Q7CQFU,クリンスイ+カートリッジ,三菱レイヨン・クリンスイ 蛇口直結型浄水器 クリンスイCB073 CB073-WT,三菱レイヨン・クリンスイ,"￥2,083",191件のカスタマーレビュー,星5つ中の4.3,"ホーム＆キッチン - 11,252位 (","['17 x 14.2 x 9.4 cm ; 299 g', '299 g', 'CB073-WT', 'B004Q7CQFU', '2011/3/8', 'ホーム＆キッチン - 11,252位 (', ')']"
B07X5SRJ22,クリンスイ+カートリッジ,浄水機カートリッジ UZC2000,Commcho,"￥5,590",null,null,"ホーム＆キッチン - 13,590位 (","['Wp-112', 'B07X5SRJ22', '2019/8/26', 'ホーム＆キッチン - 13,590位 (', ')']"
B00E59R3D4,クリンスイ+カートリッジ,LIXIL(リクシル) INAX JF-20-T 交換用浄水カートリッジ 3個入り(1年分),LIXIL,"￥7,500",915件のカスタマーレビュー,星5つ中の4.3,DIY・工具・ガーデン - 6位 (,2005/9/9
B003AZZQC4,クリンスイ+カートリッジ,東レ トレビーノ スーパースリム703T 蛇口直結型浄水器 SX703T,東レ(TORAY),"￥1,652",485件のカスタマーレビュー,星5つ中の4.3,ホーム＆キッチン - 401位 (,"['390 g', '390 g', 'SX703T', 'B003AZZQC4', '2007/10/15', 'ホーム＆キッチン - 401位 (', ')']"
B000OVIFXE,クリンスイ+カートリッジ,三菱レイヨン・クリンスイ 浄水器 クリンスイモノシリーズ用交換カートリッジ 【13+2物質除去】 2個入 MDC01W,三菱レイヨン・クリンスイ,"￥5,000",2件のカスタマーレビュー,星5つ中の3,"ホーム＆キッチン - 690,659位 (","['340 g', 'MDC01SW', 'B000OVIFXE', '2007/3/29', 'ホーム＆キッチン - 690,659位 (', ')']"
B003AZZS40,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ 蛇口直結型浄水器 クリンスイ モノ MD103 MD104-NW,三菱ケミカル・クリンスイ,"￥2,063",59件のカスタマーレビュー,星5つ中の4,"ホーム＆キッチン - 32,956位 (","['14.8 x 5.8 x 10.3 cm ; 249 g', '386 g', 'MD103-NW', 'B003AZZS40', '2010/3/5', 'ホーム＆キッチン - 32,956位 (', ')']"
B005LAM9ZI,クリンスイ+カートリッジ,TOTO【13物質除去タイプ】ビルトイン用浄水カートリッジ TH634-2,TOTO,"￥12,289",41件のカスタマーレビュー,星5つ中の4.2,"ホーム＆キッチン - 4,885位 (","['862 g', '862 g', 'TH634-2', 'B005LAM9ZI', '2011/9/5', 'ホーム＆キッチン - 4,885位 (', ')']"
B008B4F3GI,クリンスイ+カートリッジ,クリンスイ ポット型浄水器 ブルー 52100-BL,三菱レイヨン・クリンスイ,"￥1,750",1 件のカスタマーレビュー,星5つ中の5,"ホーム＆キッチン - 595,123位 (","['771 g', '762 g', '52100-BL', 'B008B4F3GI', '2012/6/13', 'ホーム＆キッチン - 595,123位 (', ')']"
B0799JRNWM,クリンスイ+カートリッジ,三菱ケミカル・クリンスイ 蛇口直結型浄水器 CSPシリーズ クリンスイ CSP801i-WT,三菱ケミカル・クリンスイ,"￥7,450",5件のカスタマーレビュー,星5つ中の3.8,"ホーム＆キッチン - 40,889位 (","['381 g', '1 CR2規格 電池(付属)', 'CSP801i-WT', 'B0799JRNWM', '2018/1/25', 'ホーム＆キッチン - 40,889位 (', ')']"
B06XKD9MC3,クリンスイ+カートリッジ,パナソニック 浄水器 蛇口直結型 ホワイト TK-CJ12-W,パナソニック(Panasonic),"￥5,646",269件のカスタマーレビュー,星5つ中の4.4,ホーム＆キッチン - 663位 (,"['308 g', '449 g', 'TK-CJ12-W', 'B06XKD9MC3', '2017/3/12', 'ホーム＆キッチン - 663位 (', ')']"
B0746HN6F7,クリンスイ+カートリッジ,三菱ケミカル クリンスイ 据置型浄水器 クリンスイSuperSTX交換用カートリッジ SSC8800 家電 その他の家電 top1-ds-1896771-ah [簡素パッケージ品],ノーブランド品,"￥15,090",null,null,null,"['KTEC-cNAHT-ds-1896771', 'B0746HN6F7', '2017/7/24']"
