ASIN,keyword,commodity_item,brandName,price,comments,star_level,ranking,DATE
B01BSDBW8G,シール,封印シール　透明　楕円　業務用封印シール　200枚【5シート入（1シートに40枚）】ブランド品　日本製,株式会社ビーエフシー,￥590,41件のカスタマーレビュー,星5つ中の3.9,"文房具・オフィス用品 - 10,737位 (",2016/2/15
B07DPN2JNW,シール,Ganda「8シート」子供の宝石　貼り紙　知育なDIYの手作り工芸品の貼り紙　無毒のアクリルラインストーン　ステッカー宝石　ジュエルズ　子供向けの工芸品/スクラップブッキング/賞品/パーティーフェイバー/電話の装飾 (宝石),Ganda,"￥1,279",6件のカスタマーレビュー,星5つ中の3.6,"おもちゃ - 4,463位 (",2018/6/12
4062202786,シール,ディズニーガールズ おしゃれきせかえ たっぷり 300まいシールあそび(ディズニーブックス) (ディズニーシール絵本),null,null,24件のカスタマーレビュー,星5つ中の4.3,"本 - 1,463位 (","['40ページ', '講談社 (2016/11/28)', '日本語', '4062202786', '978-4062202787', '2016/11/28', '25.2 x 18.9 x 0.3 cm', '本 - 1,463位 (', ')']"
B000F8VGGY,シール,トレンド ごほうびシール キラキラ 星 カラフル 400枚入り,TREND,￥495,5件のカスタマーレビュー,星5つ中の4.7,"おもちゃ - 5,922位 (",2012/1/23
B01N57JLEV,シール,ショウワノート ステップアップシール ポケットモンスター サン・ムーン ミニシール PU-20,ショウワノート(Showa Note),￥328,2件のカスタマーレビュー,星5つ中の4.5,"おもちゃ - 1,387位 (",2016/9/12
B00H7WGNWI,シール,3D リアル カーボンシート 152cm×30cm シールステッカー 黒 ブラック 高品質ハイグレード [TARO WORKS]《TP B》,タロウワークス(Taro Works),￥680,497件のカスタマーレビュー,星5つ中の3.9,"車＆バイク - 2,510位 (",2013/6/20
B01ELHGB50,シール,ギフトシール エレガント ゴールド/金 ロール仕様-M (500枚) FE-3RS,ヘッズ(Heads),￥697,2件のカスタマーレビュー,星5つ中の5,"ホーム＆キッチン - 21,176位 (","['4.54 g', '40.8 g', 'FE-3RS', 'B01ELHGB50', '2016/4/20', 'ホーム＆キッチン - 21,176位 (', ')']"
B06VSK934L,シール,ショウワノート ステップアップシール ドラゴンボール超(スーパー) たいへんよくできました ZU-1,ショウワノート,￥295,1 件のカスタマーレビュー,星5つ中の5,"文房具・オフィス用品 - 7,242位 (",2014/6/17
B07VNFHCGR,シール,ネイルステッカー貼るだけマニキュア ネイルアート ネイルラップ ネイルアクセサリー女性 レディースプレゼント ギフト 可愛い 人気 おしゃれな上級ネイルシール-6枚,Nailmax,￥999,3件のカスタマーレビュー,星5つ中の4.3,"ビューティー - 7,795位 (","['18.1 g', 'B07VNFHCGR', '2019/7/23', 'ビューティー - 7,795位 (', ')']"
B00ZQY7BKW,シール,ビバリー ごほうびシール  プラレール2  (64枚入り) SL-155,ビバリー,￥283,17件のカスタマーレビュー,星5つ中の4.5,"文房具・オフィス用品 - 2,126位 (",2015/6/16
B004BA5K0U,シール,自転車シール 反射ネーム フィルム付 33905,サギサカ(SAGISAKA),￥155,3件のカスタマーレビュー,星5つ中の5,"スポーツ＆アウトドア - 35,221位 (",2010/11/10
B07MGV57CV,シール,72枚入 980小片 手帳シール 和纸 自然ガーデニング植物 花 手絵 DIY 手帳ステッカー 種類いろいろ ウキウキセット スケジュールシール ギフトシール,MAPLE JP,"￥1,599",2件のカスタマーレビュー,星5つ中の5,"ホビー - 3,311位 (","['200 g', 'B07MGV57CV', '2018/12/24', 'ホビー - 3,311位 (', ')']"
B01MF6AP44,シール,ピタッとアロマ クリア 60枚,彩生舎,"￥1,862",3件のカスタマーレビュー,星5つ中の4.4,"ドラッグストア - 19,629位 (",2016/10/12
B0017XC3R2,シール,ニチバン マイタック カラーラベル 8mm ML-1516 黒,ニチバン,￥271,21件のカスタマーレビュー,星5つ中の3.9,"文房具・オフィス用品 - 7,056位 (",2008/4/17
B007R0NMW4,シール,ビバリー ごほうびシール  くまのがっこう プチ (126枚入り) SL-075,ビバリー,￥216,8件のカスタマーレビュー,星5つ中の4.4,"文房具・オフィス用品 - 26,825位 (",2012/4/3
B01CFJAF9O,シール,シールブック レッツゴーどうぶつえん,リーバン(Liebam),￥540,11件のカスタマーレビュー,星5つ中の3,"おもちゃ - 3,290位 (",2016/10/26
B00TBCVSUE,シール,特殊メイク タトゥーシール 10枚セット (縫跡3枚、裂き傷3枚、切り傷2枚、穴傷2枚) コスチューム用小物,Merci & Betty,￥245,44件のカスタマーレビュー,星5つ中の3.1,ホビー - 435位 (,"['22.7 g', 'TY-TT-HRR', 'B00TBCVSUE', '2015/2/7', 'ホビー - 435位 (', ')']"
B07KVR6C6R,シール,Kamizuki シール 花 百花 種々の花 手帳シール スッテカー DIY 手作り 日記 ダイアリー カレンダー アルバム 家計簿 オシャレ 可愛い 6枚セット,Kamizuki,￥550,1 件のカスタマーレビュー,星5つ中の5,"文房具・オフィス用品 - 43,414位 (",2018/11/28
B07THMZL14,シール,ポケモンステッカー 100枚 ステッカー シール ステッカーセット ステッカー 防水 ステッカー ブランド スーツケースステッカー お気に入りのスーツケース ギター 車 バイク 自転車 ヘルメット パソコン 携帯 ノート,HSRWGD,￥799,4件のカスタマーレビュー,星5つ中の4.7,"車＆バイク - 7,276位 (",2019/7/17
B000F8VGG4,シール,トレンド ごほうびシール キラキラ 星 金 400枚入り,Trend Enterprises,￥490,6件のカスタマーレビュー,星5つ中の3.2,"ホビー - 9,314位 (","['20.3 x 10.5 x 0.1 cm ; 22.7 g', '22.7 g', 'T-46403', 'B000F8VGG4', '2015/6/15', 'ホビー - 9,314位 (', ')']"
B07PB1Z2YW,シール,桜のシール　猫とさくら　犬とさくら　ウサギとさくら　春　手帳用ステッカー　カレンダー用　４枚セット,CINECE,￥399,1 件のカスタマーレビュー,星5つ中の5,"おもちゃ - 112,360位 (",2019/2/26
B07H9F81T6,シール,[スペシャルエディション版]光沢(強)あり 18-ブラック(黒) 5枚入り A3サイズ カッティング用シート 屋内・屋外 カッティングシール カッティングステッカー 光沢 ステッカーシート 車 看板 約30cm×約42cm,とことこマーチ,"￥1,980",42件のカスタマーレビュー,星5つ中の3.6,null,2018/9/12
B004AEYC5Q,シール,スマイルレギュラーシール（ステッカー）【カラフル】 T-46134,リュリュ,￥108,3件のカスタマーレビュー,星5つ中の4.5,"文房具・オフィス用品 - 88,618位 (",2010/11/2
B001GR4BZ6,シール,ニチバン ニュークラフトテープ「われもの注意」 50mm×50m巻 305PS-WARE,ニチバン,￥411,10件のカスタマーレビュー,星5つ中の3.9,"文房具・オフィス用品 - 19,679位 (",2008/9/26
B07Q378Q54,シール,ごほうびシール ドラえもん 64枚 I'm Doraemon 日本製,ドラえもん,￥650,null,null,"ホビー - 30,657位 (","['13.6 g', 'B07Q378Q54', '2019/3/28', 'ホビー - 30,657位 (', ')']"
B07QGPFXYF,シール,カワイイシール福袋 猫 手帳シール カラフル スティッカー DIY 手作り 日記 ダイアリー カレンダー アルバム 家計簿 可愛い 蝶々 花 宝石 鳥 果物 子猫 手帳用 12枚セット,パラ,￥820,2件のカスタマーレビュー,星5つ中の5,"おもちゃ - 5,874位 (",2019/4/6
4052037693,シール,3歳 できるかなシールブック 学研の頭脳開発プラス,null,null,40件のカスタマーレビュー,星5つ中の4.4,本 - 912位 (,"['16ページ', '学研プラス (2013/4/23)', '日本語', '4052037693', '978-4052037696', '2013/4/23', '20.4 x 14.2 x 0.8 cm', '本 - 912位 (', ')']"
B00BG26XCK,シール,エーワン ラベルシール ハイグレードタイプ 48面 丸型 20シート 75248,エーワン(A-one),￥793,36件のカスタマーレビュー,星5つ中の4.3,文房具・オフィス用品 - 892位 (,2013/2/12
B004K5H2DE,シール,シール,null,null,2件のカスタマーレビュー,星5つ中の5,"ミュージック - 1,032,403位 (","['(2011/3/23)', '1', 'アブソードミュージックジャパン', '54 分', 'B004K5H2DE', '4520879010642', 'ミュージック - 1,032,403位 (', ')']"
B075F7MVGY,シール,KAWAGUCHI(カワグチ) タグペタラベル ブルー 10-006,カワグチ (KAWAGUCHI),￥222,28件のカスタマーレビュー,星5つ中の4.8,ホビー - 122位 (,"['9.1 g', '10-006', 'B075F7MVGY', '2017/9/6', 'ホビー - 122位 (', ')']"
B07V32STX9,シール,大容量 かわいい フレークシール 9種各70枚 630枚セット ノート 日記 手帳 スケジュール スクラップ,Elizabeth,"￥1,490",null,null,"ホビー - 31,269位 (","['99.8 g', '4589570928045-N58', 'B07V32STX9', '2019/7/9', 'ホビー - 31,269位 (', ')']"
B003XLM17I,シール,ビバリー ごほうびシール  トイ・ストーリー プチ (126枚入り) SL-018,ビバリー,￥302,12件のカスタマーレビュー,星5つ中の3.6,"文房具・オフィス用品 - 15,788位 (",2010/7/28
B0000ACBP8,シール,エーワン ラベルシール A4 ノーカット 20シート 28409,エーワン(A-one),￥737,73件のカスタマーレビュー,星5つ中の4,文房具・オフィス用品 - 578位 (,2003/6/27
B003CFCCXS,シール,ショウワノート ステップアップシール ドラえもん シール KU-10,ショウワノート,￥261,15件のカスタマーレビュー,星5つ中の4,"文房具・オフィス用品 - 26,134位 (",2013/3/3
B00R4HW8SO,シール,ホビーベース CAC 20ポケットリフィール CAC-BDn82,ホビーベース(HOBBY BASE),￥551,21件のカスタマーレビュー,星5つ中の4.1,"おもちゃ - 2,715位 (",2014/12/17
B0017OHCP4,シール,トレンド ごほうびシール ニコニコ ハート 800枚入り,Trend Enterprises,￥495,3件のカスタマーレビュー,星5つ中の3.9,"ホビー - 30,574位 (","['20.3 x 10.5 x 0.2 cm ; 31.8 g', '31.8 g', 'T-46080', 'B0017OHCP4', '2012/1/21', 'ホビー - 30,574位 (', ')']"
B0007V1U24,シール,エレコム ラベルシール 240枚分 A4 12面×20シート 角丸タイプ EDT-TM12R,エレコム,￥518,185件のカスタマーレビュー,星5つ中の4.3,"文房具・オフィス用品 - 4,694位 (",2005/2/23
B002VZ335Q,シール,エーワン ラベルシール 95面 10シート 72295,エーワン(A-one),￥371,26件のカスタマーレビュー,星5つ中の4,"文房具・オフィス用品 - 2,683位 (",2009/11/10
B07V24WNFW,シール,ステッカー かわいい ピンク ステッカー 防水シール 60 Pcs おしゃれ ステッカー 水筒、ラップトップ 、荷物、車、冷蔵庫、スーツケース、ワードローブ、カーステッカー 子供、PC、保温杯、ギター 、楽器 おもちゃ、ノートブック、自転車 、スケートボード 、バンパー 、ステッカー セット,UEGO,￥499,7件のカスタマーレビュー,星5つ中の4.2,"おもちゃ - 25,788位 (",2019/7/8
B0039NFBFE,シール,3M シールはがし クリーナー30 強力 ハードタイプ 100ml Cleaner30 MINI,スリーエム(3M),￥548,284件のカスタマーレビュー,星5つ中の4.2,文房具・オフィス用品 - 27位 (,2010/2/23
B07HL24QB8,シール,Kamizuki シール 猫 手帳シール カラフル スッテカー DIY 手作り 日記 ダイアリー カレンダー アルバム 家計簿 可愛い 蝶々 金魚 花 子猫 6枚セット,Kamizuki,￥550,2件のカスタマーレビュー,星5つ中の4.5,"文房具・オフィス用品 - 37,682位 (",2018/9/30
B00HJKIVOG,シール,3D エンブレム ステッカー 小悪魔 ＆ 蝙蝠 オリジナルセット,ヒュンガイ,￥259,54件のカスタマーレビュー,星5つ中の3.8,"車＆バイク - 7,826位 (",2013/12/27
B07SS8TS8X,シール,ネイルステッカー 足の爪 貼るだけマニキュア ネイルアート ネイルラップ ネイルアクセサリー女性 レディースプレゼント ギフト 可愛い 人気 おしゃれな上級ネイルシール-6枚,Nailmax,￥999,13件のカスタマーレビュー,星5つ中の4.2,"ビューティー - 17,140位 (","['13 x 8 x 1 cm', '18.1 g', 'B07SS8TS8X', '2019/6/6', 'ビューティー - 17,140位 (', ')']"
B07QYGKDLZ,シール,すみっコぐらし すみっコシールコレクション3 当て 20付1束 エンスカイ (20付1束),すみっコシールコレクション3,￥680,null,null,"おもちゃ - 6,969位 (",2018/8/28
B000H7IWO2,シール,エーワン カラーラベル アソート 丸型 15mm 11シート 07034,エーワン(A-one),￥347,2件のカスタマーレビュー,星5つ中の5,"文房具・オフィス用品 - 55,607位 (",2007/5/13
B07BSC7RKD,シール,APSOONSELL 六角形のタイルシール おしゃれ 人気 滑り止め 壁紙 剥がせる 木目 10枚入り,APSOONSELL,"￥1,390",2件のカスタマーレビュー,星5つ中の4.5,"ホーム＆キッチン - 62,559位 (","['99.8 g', 'WS/N5-1/48', 'B07BSC7RKD', '2018/3/28', 'ホーム＆キッチン - 62,559位 (', ')']"
B07RZQV2XC,シール,スター☆トゥインクルプリキュア きせかえシールバッグ,サンスター文具(Sun-Star Stationery),￥736,null,null,"おもちゃ - 2,127位 (",2019/5/19
4774325589,シール,シールはってみよう どうぶつえん (おやこのファーストステップ),null,null,5件のカスタマーレビュー,星5つ中の4.6,"本 - 3,444位 (","['64ページ', 'くもん出版 (2017/2/1)', '日本語', '4774325589', '978-4774325583', '2017/2/1', '21.2 x 14.8 x 0.6 cm', '本 - 3,444位 (', ')']"
B07FM7H2VG,シール,due gattini（ドゥエガッティーニ）知育シール モザイク ステッカー キューブ キラキラシール 集中力をつける 知育玩具 【12枚セット】,due Gattini(ドゥエガッティーニ),"￥1,580",3件のカスタマーレビュー,星5つ中の4.6,"おもちゃ - 18,003位 (",2018/7/15
B07FY4F1WR,シール,お徳用 貼り替え用シール 12枚付 20シート入 磁気治療器用 (ケースなし) (粒径8mm用),株式会社清和産業,￥900,5件のカスタマーレビュー,星5つ中の3.4,"ドラッグストア - 23,572位 (",2018/7/26
B000H7IXJG,シール,エーワン エーワンシール 金 星型 小 1シート 08404,エーワン(A-one),￥76,1 件のカスタマーレビュー,星5つ中の5,"文房具・オフィス用品 - 28,500位 (",2007/5/13
B07N3M8DJR,シール,虫よけキャラシール スター☆トゥインクルプリキュア,バンダイ(BANDAI),￥399,1 件のカスタマーレビュー,星5つ中の5,ホビー - 430位 (,"['9.1 g', '-', 'B07N3M8DJR', '2019/2/23', '2019/1/23', 'ホビー - 430位 (', ')']"
B00VRQGE4W,シール,メジャーリーグベースボール MLBロゴ ステッカー防水紙シール,Landcar,￥780,null,null,"ホビー - 140,409位 (","['4.5 g', 'magerlog21', 'B00VRQGE4W', '2015/4/7', 'ホビー - 140,409位 (', ')']"
B005M97APM,シール,ビバリー ごほうびシール  くまのプーさん (64枚入り) SL-046,ビバリー,￥295,8件のカスタマーレビュー,星5つ中の4.5,"文房具・オフィス用品 - 6,577位 (",2011/9/10
B0000ACBR0,シール,エーワン 写真シール 光沢紙 16面 12シート 29331,エーワン(A-one),￥368,22件のカスタマーレビュー,星5つ中の4.2,"文房具・オフィス用品 - 10,780位 (",2003/6/27
B07W8X2DKQ,シール,tuzuru タトゥーシール ステッカー 防水 星 トライバル 30枚セット おまけ付き,tuzuru,￥680,4件のカスタマーレビュー,星5つ中の4.2,"おもちゃ - 1,768位 (",2019/8/6
